REMID,FECHA,LOTE,UNIDAD,MANDANTE,PLACA,TIPO,MARCA,MODELO,ANHO,TRACC,COMB,GTIA. MEC,VPCA,MINIMO,MAG,ADJUDIC.,KILOMETRAJE
841,06/05/2020,13,BFE,MUNDO CREDITO,JSBK19,HATCHBACK,PEUGEOT,208 ACTIVE HDI 1.6,2017,4x2,D,,7390000,2400000,5173000,5700000,66530
841,06/05/2020,14,LEASING,HERTZ,KBSZ83,HATCHBACK,PEUGEOT,208 ACTIVE PURETECH 1.2,2018,4x2,B,,7150000,2200000,5005000,5400000,70526
841,06/05/2020,15,LEASING,RELSA,KBBD53,CAMIONETA,TOYOTA,HILUX DX 4X4 2.4,2018,4x4,D,,11830000,5000000,7552000,8800000,20272
841,06/05/2020,16,LEASING,RELSA,KBLW54,CAMIONETA,MITSUBISHI,L200 KATANA CRT 4X4 2.4,2018,4x4,D,,12500000,5000000,7875000,8900000,55527
841,06/05/2020,17,LEASING,EURO RENT,JYYS82,CAMIONETA,NISSAN,NP300 DCAB 4X4 2.3,2018,4WD,D,,13800000,5000000,8970000,8600000,67190
841,06/05/2020,18,LEASING,EURO RENT,KHPD46,CAMIONETA,NISSAN,NP300 DCAB 2.3,2018,4WD,D,,13800000,5000000,8832000,8200000,96979
841,06/05/2020,19,LEASING,RELSA,JKDS42,CAMIONETA,MITSUBISHI,L200 KATANA CRT 4X4 2.4,2017,4x4,D,,11480000,4800000,7462000,7800000,47504
841,06/05/2020,20,LEASING,RELSA,JKDD35,CAMIONETA,MITSUBISHI,L200 KATANA CRT 4X4 2.4,2017,4x4,D,,11480000,4800000,7462000,7700000,52127
841,06/05/2020,21,LEASING,RELSA,JKDD46,CAMIONETA,MITSUBISHI,L200 KATANA CRT 4X4 2.4,2017,4x4,D,,11480000,4800000,7462000,7400000,53471
841,06/05/2020,22,LEASING,RELSA,JJXX13,CAMIONETA,MITSUBISHI,L200 KATANA CRT 4X4 2.4,2017,4x4,D,,11470000,4800000,6900000,7400000,56482
841,06/05/2020,23,LEASING,RELSA,JJXV75,CAMIONETA,MITSUBISHI,L200 KATANA 2.5,2017,4x4,D,,11480000,4800000,7347200,7200000,63042
841,06/05/2020,24,LEASING,RELSA,JJXV85,CAMIONETA,MITSUBISHI,L200 KATANA CRT 4X4 2.4,2017,4x4,D,,11480000,4800000,7232400,7000000,90477
841,06/05/2020,25,LEASING,ALD,JCHG10,CAMIONETA,TOYOTA,HILUX DCAB TDI 4X4 2.8,2016,4x4,D,,13670000,4400000,8065300,6800000,65774
841,06/05/2020,26,LEASING,RELSA,JDYF90,CAMIONETA,CHEVROLET,DMAX 4WD 2.5,2017,4x4,D,,10330000,4800000,6565000,6300000,184570
841,06/05/2020,27,LEASING,RELSA,HRFZ44,CAMIONETA,VOLKSWAGEN,AMAROK POWER PLUS 4X4 2.0,2016,4x4,D,,12100000,4400000,7018000,7800000,93270
841,06/05/2020,28,LEASING,GAMA,HYLC82,CAMIONETA,MITSUBISHI,L200 KATANA CR 2.4,2016,4x2,D,,10050000,4400000,6231000,6700000,58953
841,06/05/2020,29,LEASING,GAMA,HRWC62,CAMIONETA,MITSUBISHI,NEW L200 KATANA CR 2.4,2016,4x2,D,,10050000,4400000,6231000,6700000,92294
841,06/05/2020,30,LEASING,GAMA,HDWD87,CAMIONETA,MITSUBISHI,L200 KATANA CRT 2.5,2015,4x4,D,,8840000,4000000,5480800,5400000,52019
841,06/05/2020,31,LEASING,HERTZ,GSZK54,CAMIONETA,TOYOTA,HILUX DCAB TDI SRV 4X4 3.0,2014,4x4,D,,10380000,3600000,4671000,6000000,71768
841,06/05/2020,32,LEASING,HERTZ,HHTR26,CAMIONETA,TOYOTA,TUNDRA DCAB LTD 4X4 5.7 AUT,2015,4x4,B,,14001600,4400000,6300720,6200000,134683
841,06/05/2020,33,LEASING,RELSA,HHDY72,CAMIONETA,HYUNDAI,PORTER HR STD 2.5,2015,4x2,D,,6720000,2200000,3696000,7400000,74969
841,06/05/2020,34,LEASING,RELSA,HKCH88,FURGON,PEUGEOT,BOXER HDI 2.2,2015,4x2,D,,12173300,3800000,6695315,6700000,108415
841,06/05/2020,35,LEASING,GAMA,JFDD26,FURGON,CITROËN,BERLINGO B9 C HDI 1.6,2017,4x2,D,,6800000,2200000,4624000,4600000,70746
841,06/05/2020,36,LEASING,GAMA,HWGG92,FURGON,PEUGEOT,PARTNER HDI 1.6,2016,4x2,D,,5890000,1800000,3887400,4300000,90395
841,06/05/2020,37,LEASING,GAMA,HVBD29,FURGON,PEUGEOT,PARTNER HDI 1.6,2016,4x2,D,,5890000,1800000,3887400,4300000,98278
841,06/05/2020,38,LEASING,GAMA,HVSS69,FURGON,PEUGEOT,PARTNER HDI 1.6,2016,4x2,D,,5890000,1800000,3769600,4400000,113083
841,06/05/2020,39,LEASING,HERTZ,KWTG40,FURGON,CITROËN,BERLINGO HDI 1.6,2019,4x2,D,,11480000,3600000,3600000,5500000,121096
841,06/05/2020,40,LEASING,GAMA,HZRL99,FURGON,CITROËN,BERLINGO HDI 1.6,2016,4x2,D,,5500000,1800000,3740000,3900000,111098
841,06/05/2020,41,LEASING,GAMA,HYWX80,FURGON,CITROËN,BERLINGO HDI 1.6,2016,4x2,D,,5500000,1800000,3740000,3900000,120459
841,06/05/2020,42,LEASING,GAMA,HZRL94,FURGON,CITROËN,BERLINGO HDI 1.6,2016,4x2,D,,5500000,1800000,3740000,3900000,123119
841,06/05/2020,43,LEASING,GAMA,HYWX69,FURGON,CITROËN,BERLINGO HDI 1.6,2016,4x2,D,,5500000,1800000,3740000,3800000,132647
841,06/05/2020,44,LEASING,GAMA,HZRR12,FURGON,CITROËN,BERLINGO HDI 1.6,2016,4x2,D,,5500000,1800000,3630000,4200000,150407
841,06/05/2020,45,LEASING,GAMA,HDTR96,FURGON,CITROËN,BERLINGO B9 HDI 1.6,2015,4x2,D,,5300000,1600000,3604000,3700000,124914
841,06/05/2020,46,LEASING,GAMA,GXXL73,FURGON,CITROËN,BERLINGO B9 HDI 1.6,2015,4x2,D,,5300000,1600000,3498000,3600000,152410
841,06/05/2020,47,LEASING,GAMA,GXXL70,FURGON,CITROËN,BERLINGO B9 HDI 1.6,2015,4x2,D,,5300000,1600000,3498000,3600000,169247
841,06/05/2020,48,LEASING,GAMA,GGHB60,FURGON,CITROËN,BERLINGO B9 HDI 1.6,2014,4x2,D,,4510000,1400000,3066800,3800000,115459
841,06/05/2020,49,AUTOMOTORAS,PEUGEOT,KLDV30,SEDAN,PEUGEOT,301 ACTIVE HDI 1.6,2018,4x2,D,,7860000,2400000,6300000,6000000,45801
841,06/05/2020,50,AUTOMOTORAS,PEUGEOT,KLDV29,SEDAN,PEUGEOT,301 ACTIVE HDI 1.6,2018,4x2,D,,7860000,2400000,6300000,6000000,51418
841,06/05/2020,51,AUTOMOTORAS,PEUGEOT,KLDV33,SEDAN,PEUGEOT,301 ACTIVE HDI 1.6,2018,4x2,D,,7860000,2400000,6300000,6100000,71564
841,06/05/2020,52,LEASING,HERTZ,KBSY35,SEDAN,PEUGEOT,301 VTI 1.6,2018,4x2,B,,6600000,2000000,4620000,4500000,81677
841,06/05/2020,53,PARTICULARES,PARTICULAR,KFPW90,STATION WAGON,CHEVROLET,SPIN LTZ 1.8 AUT,2018,4x2,B,,7900000,2400000,6300000,5400000,43984
841,06/05/2020,54,BFE,GMAC,LKWZ52,HATCHBACK,CHEVROLET,PRISMA 1.4,2019,4x2,B,,6590000,2000000,4641000,5000000,9421
841,06/05/2020,55,LEASING,HERTZ,JYHY85,HATCHBACK,TOYOTA,NEW YARIS SPORT GLE 1.5,2018,4x2,B,,7630000,2400000,5341000,5100000,93706
841,06/05/2020,56,BFE,GMAC,LLTY62,SEDAN,CHEVROLET,SAIL 1.5,2019,4x2,B,,4960000,1600000,3550000,4900000,13363
841,06/05/2020,57,BFE,GMAC,LCHR59,SEDAN,CHEVROLET,SAIL LS 1.5,2019,4x2,B,,5890000,1800000,3840000,4300000,43111
841,06/05/2020,58,BFE,GMAC,KPCR86,SEDAN,CHEVROLET,SAIL 1.5,2018,4x2,B,,5060000,1600000,3362489,4200000,44255
841,06/05/2020,59,BFE,GMAC,JXXD60,SEDAN,CHEVROLET,SAIL LS 1.5,2018,4x2,B,,5600000,1600000,3499489,3900000,115043
841,06/05/2020,60,PARTICULARES,PARTICULAR,JXPG26,SEDAN,CHEVROLET,SAIL 1.5,2018,4x2,B,,5200000,1600000,3800000,3600000,45143
841,06/05/2020,61,PARTICULARES,PARTICULAR,KLCF16,SEDAN,CHEVROLET,SAIL LS 1.5,2018,4x2,B,,5600000,1600000,4300000,3900000,57309
841,06/05/2020,62,BFE,GMAC,KBGX53,SEDAN,CHEVROLET,COBALT LT 1.8,2018,4x2,B,,5970000,1800000,3814000,4000000,59900
841,06/05/2020,63,PARTICULARES,PARTICULAR,JGTJ52,HATCHBACK,KIA MOTORS,MORNING EX 1.2,2017,4x2,B,,4800000,1600000,4200000,4500000,10475
841,06/05/2020,64,LEASING,RELSA,JXCS87,HATCHBACK,KIA MOTORS,MORNING EX 1.2,2017,4x2,B,,4990000,1600000,4050000,4200000,21484
841,06/05/2020,65,PARTICULARES,PARTICULAR,HVXT91,HATCHBACK,CITROËN,C3 1.2,2016,4x2,B,,5700000,1800000,4600000,4400000,57736
841,06/05/2020,66,PARTICULARES,PARTICULAR,GPVY61,SEDAN,TOYOTA,NEW COROLLA LE CVT 1.8,2016,4x2,B,,8200000,2600000,6100000,5200000,30736
841,06/05/2020,67,BFE,GMAC,KPTZ28,HATCHBACK,CHEVROLET,NEW SPARK GT LT 1.2,2018,4x2,B,,4650000,1200000,1192000,2200000,93312
841,06/05/2020,68,BFE,GMAC,KRXP79,HATCHBACK,CHEVROLET,SPARK GT HB DOHC 1.2,2018,4x2,B,,4420000,1400000,3399000,3500000,49224
841,06/05/2020,69,PARTICULARES,PARTICULAR,FKYX36,STATION WAGON,VOLVO,XC70 3.2,2013,4x2,B,,10200000,3200000,4500000,5500000,187614
841,06/05/2020,70,PARTICULARES,PARTICULAR,HCRW19,HATCHBACK,KIA MOTORS,MORNING EX 1.2,2015,4x2,B,,4100000,1400000,3300000,3700000,89865
841,06/05/2020,71,BFE,BANCO SANTANDER,JBZK92,HATCHBACK,GEELY,GC7 GL 1.5,2016,4x2,B,,4110000,1400000,2877000,2800000,65092
835,29/04/2020,1,BFE,GMAC,LLRT24,STATION WAGON,CHEVROLET,CAPTIVA LT 1.5,2019,4x2,B,,11500000,3600000,8030000,9100000,14122
835,29/04/2020,2,PARTICULARES,PARTICULAR,JKVV96,STATION WAGON,KIA MOTORS,SORENTO EX 2.4,2017,4x2,B,,12300000,3800000,10800000,9200000,63511
835,29/04/2020,3,PARTICULARES,PARTICULAR,KPRF68,STATION WAGON,NISSAN,NEW QASHQAI SENSE 2.0,2018,4x2,B,,9300000,2800000,7900000,8400000,23146
835,29/04/2020,4,LEASING,HERTZ - NO PAQ,KVXV32,STATION WAGON,TOYOTA,RAV 4 4X4 2.0,2019,4x4,B,,10260000,3200000,8400000,8700000,72470
835,29/04/2020,5,PARTICULARES,PARTICULAR,JVLW21,STATION WAGON,HONDA,HRV EX 1.8 AUT,2017,4x2,B,,11800000,3600000,7900000,7200000,65353
835,29/04/2020,6,LEASING,HERTZ - NO PAQ,JZHR34,SEDAN,SUBARU,ALL NEW LEGACY XS CVT 2.5I,2018,AWD,B,,12495525,3800000,9400000,8900000,58947
835,29/04/2020,7,LEASING,HERTZ,JYCZ15,SEDAN,SUBARU,ALL NEW LEGACY XS CVT 2.5I,2018,AWD,B,,12495525,3800000,8247047,8700000,74573
835,29/04/2020,8,PARTICULARES,PARTICULAR,LRKV51,SEDAN,CITROËN,C ELYSEE HDI 1.6,2019,4x2,D,,8000000,2400000,6300000,6900000,40359
835,29/04/2020,9,PARTICULARES,PARTICULAR,LRKV57,SEDAN,CITROËN,C ELYSEE HDI 1.6,2019,4x2,D,,8000000,2400000,6300000,6400000,53123
835,29/04/2020,10,AUTOMOTORAS,PEUGEOT,KLDV28,SEDAN,PEUGEOT,301 ACTIVE HDI 1.6,2018,4x2,D,,7860000,2400000,6300000,6600000,57055
835,29/04/2020,11,AUTOMOTORAS,PEUGEOT,KLDV26,SEDAN,PEUGEOT,301 ACTIVE HDI 1.6,2018,4x2,D,,7860000,2400000,6300000,6600000,50181
835,29/04/2020,12,AUTOMOTORAS,PEUGEOT,KLDV25,SEDAN,PEUGEOT,301 ACTIVE HDI 1.6,2018,4x2,D,,7860000,2400000,6300000,6200000,53813
835,29/04/2020,13,AUTOMOTORAS,PEUGEOT,KLDV27,SEDAN,PEUGEOT,301 ACTIVE HDI 1.6,2018,4x2,D,,7860000,2400000,6300000,6000000,55547
835,29/04/2020,14,LEASING,HERTZ,KBSX96,SEDAN,PEUGEOT,301 VTI 1.6,2018,4x2,B,,7140000,2000000,5512000,5100000,81496
835,29/04/2020,15,LEASING,HERTZ,KBSY30,SEDAN,PEUGEOT,301 VTI 1.6,2018,4x2,B,,6650000,2000000,4854500,5100000,84311
835,29/04/2020,16,PARTICULARES,PARTICULAR,HXKJ67,HATCHBACK,AUDI,A3 TFSI 1.2,2016,4x2,B,,10500000,3200000,7700000,8400000,26185
835,29/04/2020,17,LEASING,HERTZ,KLGD42,HATCHBACK,TOYOTA,PRIUS 1.5 AUT,2018,4x2,B,,10920000,3400000,6552000,6700000,85848
835,29/04/2020,18,PARTICULARES,PARTICULAR,KGZP14,HATCHBACK,SUZUKI,SWIFT 1.4,2018,4x2,B,,10000000,3000000,7400000,7800000,33016
835,29/04/2020,19,LEASING,CHILEAN LEASING,KXJH94,HATCHBACK,SUZUKI,SWIFT DOHC HB 1.2,2019,4x2,B,,6476847,2000000,5300000,5700000,50704
835,29/04/2020,20,LEASING,CHILEAN LEASING,KVSR48,HATCHBACK,SUZUKI,SWIFT DOHC HB 1.2,2019,4x2,B,,6476847,2000000,5300000,5700000,54781
835,29/04/2020,21,LEASING,CHILEAN LEASING,KXJJ20,HATCHBACK,SUZUKI,SWIFT DOHC HB 1.2,2019,4x2,B,,6476847,2000000,5300000,5700000,58606
835,29/04/2020,22,LEASING,HERTZ,KBSY57,HATCHBACK,PEUGEOT,208 ACTIVE PURETECH 1.2,2018,4x2,B,,7150000,2200000,5219500,5800000,81657
835,29/04/2020,23,LEASING,GAMA,JLJR31,CAMIONETA,MITSUBISHI,L200 KATANA CRT 4X4 2.4,2017,4x4,D,,11600000,4800000,7772000,7200000,66076
835,29/04/2020,24,PARTICULARES,PARTICULAR,HTPL95,CAMIONETA,MITSUBISHI,L200 KATANA DCAB CRT 4X4 2.4,2016,4WD,D,,10500000,4400000,6500000,7200000,84064
835,29/04/2020,25,LEASING,HERTZ,HCHP60,CAMIONETA,TOYOTA,HI LUX D CAB TDI 4X4 2.5,2015,4x4,D,,10390000,4000000,4675000,5300000,70852
835,29/04/2020,26,BFE,EUROCAPITAL,JFCK51,CAMIONETA,TOYOTA,HI LUX 2.4,2017,4x2,D,,11400000,4800000,6042000,7900000,72212
835,29/04/2020,27,LEASING,GAMA,JSHP41,CAMIONETA,CHEVROLET,D MAX 2.5,2017,4x2,D,,9850000,4800000,6205500,6100000,98790
835,29/04/2020,28,PARTICULARES,PARTICULAR,HLTB20,CAMIONETA,MITSUBISHI,NEW L200 D CAB 2.4,2016,4x2,D,,10300000,4400000,6300000,5800000,95814
835,29/04/2020,29,LEASING,GAMA,HXJX35,CAMIONETA,MITSUBISHI,L200 KATANA CR 2.4,2016,4x2,D,,10000000,4400000,6200000,6200000,145468
835,29/04/2020,30,LEASING,CHILEAN LEASING,JXJH43,CAMIONETA,GREAT WALL,WINGLE 6 ELITE 2.4,2018,4x2,B,,6310000,2000000,4752000,4700000,73619
835,29/04/2020,31,LEASING,FIRST,GYXD49,CAMIONETA,CHEVROLET,D MAX II 4WD 2.5,2015,4x4,D,,9780000,4000000,4150000,6000000,185034
835,29/04/2020,32,LEASING,FIRST,GWCB51,CAMIONETA,CHEVROLET,D MAX II 4WD 2.5,2015,4x4,D,,9780000,4000000,4500000,6100000,159837
835,29/04/2020,33,LEASING,FIRST,GYXD66,CAMIONETA,CHEVROLET,D MAX II 4WD 2.5,2015,4x4,D,,9780000,4000000,4500000,6000000,135363
835,29/04/2020,34,LEASING,FIRST,HDPF45,CAMIONETA,CHEVROLET,D MAX II 4WD 2.5,2015,4x4,D,,9780000,4000000,4500000,6400000,35377
835,29/04/2020,35,LEASING,FIRST,HDPF48,CAMIONETA,CHEVROLET,D MAX II 4WD 2.5,2015,4x4,D,,9780000,4000000,4500000,6100000,77015
835,29/04/2020,36,LEASING,FIRST,HGYR93,CAMIONETA,CHEVROLET,D MAX II 4WD 2.5,2015,4x4,D,,9780000,4000000,4500000,5800000,103492
835,29/04/2020,37,LEASING,FIRST,GYXD41,CAMIONETA,CHEVROLET,D MAX II 4WD 2.5,2015,4x4,D,,9780000,4000000,4000000,5700000,188323
835,29/04/2020,38,LEASING,FIRST,HGYR91,CAMIONETA,CHEVROLET,D MAX II 4WD 2.5,2015,4x4,D,,9780000,4000000,4500000,5600000,121944
835,29/04/2020,39,LEASING,HERTZ,HDZF19,CAMIONETA,NISSAN,NAVARA SE 2.5,2015,4x2,D,,8470000,4000000,3800000,5200000,149135
835,29/04/2020,40,PARTICULARES,PARTICULAR,GXJV97,CAMIONETA,NISSAN,NAVARA LUX LE 2.5 AT,2015,4WD,D,,8800000,4000000,6400000,6000000,205934
835,29/04/2020,41,LEASING,GAMA,HFVX73,CAMIONETA,KIA MOTORS,FRONTIER D CAB 2.5,2015,4x2,D,,9900000,3000000,6930000,5600000,137506
835,29/04/2020,42,LEASING,GAMA,JCHD54,FURGON,PEUGEOT,EXPERT HDI 2.0,2016,4x2,D,,9690000,3000000,6298500,6800000,96034
835,29/04/2020,43,AUTOMOTORAS,DERCO,HDLD71,FURGON,RENAULT,MASTER 2.3,2015,4x2,D,,9000000,2800000,5400000,10800000,15231
835,29/04/2020,44,LEASING,HERTZ,HDWX94,FURGON,MERCEDES BENZ,VITO 113 CDI,2015,4x2,D,,18203312,5600000,5400000,5700000,165748
835,29/04/2020,45,LEASING,HERTZ,HHCT92,FURGON,MERCEDES BENZ,VITO 113 CDI,2015,4x2,D,,18203312,5600000,5400000,5600000,238276
835,29/04/2020,46,BFE,GMAC,LGDT60,FURGON,CHEVROLET,N300 MAX 1.2,2019,4x2,B,,4710000,1600000,3411000,4400000,7032
835,29/04/2020,47,LEASING,GAMA,JDCV45,FURGON,PEUGEOT,PARTNER HDI 1.6,2017,4x2,D,,6580000,2000000,4474400,5000000,81861
835,29/04/2020,48,LEASING,HERTZ,KWTG43,FURGON,CITROËN,BERLINGO HDI 1.6,2019,4x2,D,,11480000,3600000,3450000,6000000,166087
835,29/04/2020,49,LEASING,GAMA,JSGZ74,FURGON,CITROËN,BERLINGO B9 C HDI 1.6,2017,4x2,D,,6834775,2200000,4715994,5700000,90331
835,29/04/2020,50,LEASING,GAMA,HWVT99,FURGON,CITROËN,BERLINGO HDI 1.6,2016,4x2,D,,5030000,1600000,3269500,5000000,182928
835,29/04/2020,51,BFE,BANCO SANTANDER,KKSC81,FURGON,BAIC,PLUS,2018,4x2,B,,3160000,1000000,1992000,2900000,39103
835,29/04/2020,52,BFE,BANCO SANTANDER,KCKR54,STATION WAGON,DFSK,580 1.5,2018,4x2,B,,9700000,3000000,6210000,4800000,24007
835,29/04/2020,53,BFE,GMAC,LCHS27,HATCHBACK,CHEVROLET,ONIX HATCH BACK 1.4,2019,4x2,B,,6130000,2000000,4592000,4900000,73913
835,29/04/2020,54,BFE,GMAC,LCZK72,HATCHBACK,CHEVROLET,PRISMA 1.4,2019,4x2,B,,6590000,2000000,4426000,5400000,30314
835,29/04/2020,55,PARTICULARES,PARTICULAR,HWKT36,HATCHBACK,SUZUKI,S CROSS GLX 4X4 1.6,2016,4WD,B,,7800000,2400000,6700000,5200000,89215
835,29/04/2020,56,LEASING,CHILEAN LEASING,KWSZ79,SEDAN,VOLKSWAGEN,VOYAGE POWER 1.6,2019,4x2,B,,5870000,1800000,4500000,4200000,48918
835,29/04/2020,57,LEASING,CHILEAN LEASING,KVYB80,SEDAN,VOLKSWAGEN,VOYAGE POWER 1.6,2019,4x2,B,,5870000,1800000,4500000,4000000,56149
835,29/04/2020,58,BFE,GMAC,LBJK30,SEDAN,CHEVROLET,SAIL 1.5,2019,4x2,B,,4960000,1600000,3613000,4700000,9599
835,29/04/2020,59,BFE,GMAC,KVYG16,SEDAN,CHEVROLET,SAIL 1.5,2019,4x2,B,,4960000,1600000,3160489,4300000,33169
835,29/04/2020,60,BFE,GMAC,KHDR90,SEDAN,CHEVROLET,SAIL 1.5,2018,4x2,B,,5060000,1600000,3118000,4100000,59327
835,29/04/2020,61,LEASING,HERTZ,JYVG73,SEDAN,TOYOTA,YARIS GLI 1.5,2018,4x2,B,,7510000,2400000,5482300,5400000,80309
835,29/04/2020,62,LEASING,HERTZ,JYJC54,SEDAN,TOYOTA,YARIS GLI 1.5,2018,4x2,B,,7510000,2400000,5482300,5200000,84878
835,29/04/2020,63,BFE,BANCO SANTANDER,JDSG98,SEDAN,RENAULT,SYMBOL DYNAMIQUE 1.6,2017,4x2,B,,4690000,1600000,3051715,3400000,115246
835,29/04/2020,65,PARTICULARES,PARTICULAR,GGWJ83,STATION WAGON,NISSAN,PATHFINDER ADVANCE 3.5,2014,4x2,B,,9400000,3000000,6000000,6400000,81303
835,29/04/2020,66,PARTICULARES,PARTICULAR,GFSV94,STATION WAGON,SUZUKI,GRAND VITARA GLX SPORT 4X4 2.4,2014,4x4,B,,6450000,2000000,4600000,5300000,84742
835,29/04/2020,67,BFE,BANCO SANTANDER,FZLL90,STATION WAGON,MAHINDRA,XUV 500 2.2,2014,4x2,D,,7350000,2400000,4431489,4700000,151934
835,29/04/2020,68,PARTICULARES,PARTICULAR,FHZG97,STATION WAGON,MITSUBISHI,NEW OUTLANDER K2 GL 2.4 AT,2013,4x2,B,,6650000,2000000,4000000,4500000,125561
835,29/04/2020,69,PARTICULARES,PARTICULAR,HWTW14,SEDAN,CHEVROLET,SAIL CLASSIC LT 1.4,2016,4x2,B,,4620000,1400000,3800000,3700000,46922
835,29/04/2020,70,PARTICULARES,PARTICULAR,GXRC59,SEDAN,CHEVROLET,SAIL LT 1.4,2015,4x2,B,,4100000,1400000,3200000,3300000,80095
835,29/04/2020,71,BFE,EUROCAPITAL,FPLX89,SEDAN,CHEVROLET,SAIL II LT 1.4,2013,4x2,B,,3470000,1200000,2429000,2500000,123693
835,29/04/2020,72,PARTICULARES,PARTICULAR,FKYP76,HATCHBACK,FIAT,GRANDE PUNTO 1.4,2013,4x2,B,,4000000,1200000,2700000,3400000,96989
835,29/04/2020,73,LEASING,ALD,HTPZ11,FURGON,PEUGEOT,PARTNER MAXI HDI 1.6,2016,4x2,D,,5770000,1800000,3894750,5500000,78755
834,22/04/2020,1,BFE,GMAC,LZKT18,STATION WAGON,CHEVROLET,CAPTIVA OTTO 1.5,2020,4x2,B,,12400000,3800000,8700000,10300000,5171
834,22/04/2020,2,PARTICULARES,PARTICULAR,LSRC21,STATION WAGON,HYUNDAI,TUCSON 2.0,2019,4x2,B,,12500000,3800000,10000000,10700000,11428
834,22/04/2020,3,LEASING,HERTZ,JGWH99,STATION WAGON,TOYOTA,4RUNNER 4X4 4.0 AUT,2017,4x4,B,,16690000,5200000,10514700,12500000,109792
834,22/04/2020,4,LEASING,HERTZ,JVHB49,STATION WAGON,NISSAN,X TRAIL SENSE 2.5 AUT,2017,4x2,B,,10940000,3400000,7220400,7000000,77848
834,22/04/2020,5,LEASING,HERTZ,JVHB39,STATION WAGON,NISSAN,X TRAIL SENSE 2.5 AUT,2017,4x2,B,,10940000,3400000,7220400,7200000,79146
834,22/04/2020,6,LEASING,HERTZ,KVDJ38,STATION WAGON,TOYOTA,RAV 4 4X4 2.0,2019,4x4,B,,10434196,3200000,6886569,8300000,76566
834,22/04/2020,7,LEASING,HERTZ,KBJD93,STATION WAGON,TOYOTA,RAV 4 4X4 2.0,2018,4x4,B,,10600000,3200000,6996000,8200000,82132
834,22/04/2020,8,LEASING,HERTZ,JHCZ27,SEDAN,HYUNDAI,IONIQ GLS 1.6 AUT,2017,4x2,NULL,,12280000,3800000,7368000,7600000,87092
834,22/04/2020,9,LEASING,GAMA,LBTF79,SEDAN,CITROËN,C ELYSSE HDI 1.6,2019,4x2,D,,8500000,2600000,7000000,7300000,11577
834,22/04/2020,10,LEASING,GAMA,LBTF81,SEDAN,CITROËN,C ELYSSE HDI 1.6,2019,4x2,D,,8500000,2600000,7000000,7200000,13920
834,22/04/2020,11,LEASING,GAMA,LBTF82,SEDAN,CITROËN,C ELYSSE HDI 1.6,2019,4x2,D,,8500000,2600000,7000000,7100000,16141
834,22/04/2020,12,LEASING,GAMA,LBTF87,SEDAN,CITROËN,C ELYSSE HDI 1.6,2019,4x2,D,,8500000,2600000,7000000,7000000,16366
834,22/04/2020,13,LEASING,HERTZ,KLGD38,HATCHBACK,TOYOTA,PRIUS 1.5 AUT,2018,4x2,B,,11010000,3400000,6606000,6400000,66718
834,22/04/2020,14,LEASING,HERTZ,KFBC61,HATCHBACK,TOYOTA,PRIUS HIBRIDO 1.5 AUT,2018,4x2,B,,11010000,3400000,6606000,6400000,69723
834,22/04/2020,15,PARTICULARES,PARTICULAR,JHHW72,HATCHBACK,PEUGEOT,308 ALLURE HDI 1.6,2017,4x2,D,,9400000,3000000,7100000,6200000,120924
834,22/04/2020,16,LEASING,HERTZ,KWSW93,HATCHBACK,PEUGEOT,208 ACTIVE PURETECH 1.2,2019,4x2,B,,7460000,2400000,5072800,5400000,58951
834,22/04/2020,17,LEASING,CHILEAN LEASING,KVSR49,HATCHBACK,SUZUKI,SWIFT DOHC HB 1.2,2019,4x2,B,,6500000,2000000,5330000,4700000,51347
834,22/04/2020,18,LEASING,CHILEAN LEASING,KWDH99,HATCHBACK,SUZUKI,SWIFT DOHC HB 1.2,2019,4x2,B,,6500000,2000000,5330000,4700000,54675
834,22/04/2020,19,LEASING,CHILEAN LEASING,KVSR56,HATCHBACK,SUZUKI,SWIFT DOHC HB 1.2,2019,4x2,B,,6500000,2000000,5330000,4700000,62265
834,22/04/2020,20,LEASING,CHILEAN LEASING,KWBY44,HATCHBACK,SUZUKI,SWIFT DOHC HB 1.2,2019,4x2,B,,6500000,2000000,5330000,4500000,62266
834,22/04/2020,21,BFE,EUROCAPITAL,KRHG82,HATCHBACK,SUZUKI,SWIFT GLS HB 1.2,2018,4x2,B,,6760000,2200000,4244000,5200000,23622
834,22/04/2020,22,BFE,MOTOAVENTURA,FFH054,MOTOS,BMW,R 1200 GS GEAR SHIFT 1170CC,2017,-,B,,10000000,3000000,6700000,8200000,75564
834,22/04/2020,23,BFE,AUTOMOTORA PEDRO DE VALDIVIA LTDA.  ,HVH048,MOTOS,BMW,F700 GSI 798 CC,2018,-,B,,7200000,2200000,5000000,4800000,34364
834,22/04/2020,24,BFE,MOTOAVENTURA,FFP056,MOTOS,BMW,F800GS 798CC,2017,-,B,,7200000,2200000,4824000,4800000,69966
834,22/04/2020,25,BFE,MOTOAVENTURA,DLS021,MOTOS,BMW,F 800 GS II 798CC,2016,-,B,,6500000,2000000,4225000,4900000,66051
834,22/04/2020,26,LEASING,RELSA,JYPT84,CAMIONETA,TOYOTA,NEW HILUX DX 4X4 2.4,2018,4x4,D,,12960000,5000000,6783000,8500000,67798
834,22/04/2020,27,LEASING,RELSA,KPHD44,CAMIONETA,TOYOTA,HILUX D CAB DX 4X4 2.4,2018,4x4,D,,12960000,5000000,6783000,8500000,98914
